bait_uniprot	bait_symbol	bait_usage
O43316	PAX4	2
O43318	MAP3K7	2
O43320	FGF16	2
O43323	DHH	2
O43324	EEF1E1	2
O43325	LYRM1	2
O43347	MSI1	2
O43353	RIPK2	2
O43364	HOXA2	2
O43374	RASA4	2
O43379	WDR62	2
O43390	HNRNPR	2
O43395	PRPF3	2
O43399	TPD52L2	2
O43402	EMC8	2
O43422	THAP12	2
O43426	SYNJ1	2
O43427	FIBP	2
O43432	EIF4G3	2
O43435	TBX1	2
O43439	CBFA2T2	2
O43447	PPIH	2
O43448	KCNAB3	2
O43451	MGAM	2
O43462	MBTPS2	2
O43463	SUV39H1	2
O43464	HTRA2	2
O43474	KLF4	2
O43482	OIP5	2
O43488	AKR7A2	2
O43490	PROM1	2
O43491	EPB41L2	2
O43493	TGOLN2	2
O43502	RAD51C	2
O43504	LAMTOR5	2
O43505	B4GAT1	2
O43508	TNFSF12	2
O43513	MED7	2
O43516	WIPF1	2
O43520	ATP8B1	2
O43521	BCL2L11	2
O435212	NA	2
O43524	FOXO3	2
O43526	KCNQ2	2
O43529	CHST10	2
O43541	SMAD6	2
O43542	XRCC3	2
O43543	XRCC2	2
O43548	TGM5	2
O43557	TNFSF14	2
O43559	FRS3	2
O43561	LAT	2
O43567	RNF13	2
O43581	SYT7	1
O43583	DENR	2
O43586	PSTPIP1	2
O43592	XPOT	2
O43593	HR	2
O43597	SPRY2	2
O43598	DNPH1	2
O43602	DCX	2
O43603	GALR2	2
O43609	SPRY1	2
O43610	SPRY3	2
O43615	TIMM44	2
O43617	TRAPPC3	2
O43623	SNAI2	1
O43633	CHMP2A	2
O43638	FOXS1	2
O43639	NCK2	2
O43653	PSCA	2
O43657	TSPAN6	2
O43660	PLRG1	2
O43663	PRC1	2
O43665	RGS10	2
O43670	ZNF207	2
O43674	NDUFB5	2
O43678	NDUFA2	2
O43679	LDB2	2
O43680	TCF21	2
O43681	GET3	2
O43683	BUB1	2
O43684	BUB3	2
O43687	AKAP7	2
O43688	PLPP2	2
O43699	SIGLEC6	2
O43707	ACTN4	2
O43708	GSTZ1	2
O43709	BUD23	2
O43711	TLX3	2
O43715	TRIAP1	2
O43716	GATC	2
O43719	HTATSF1	2
O43731	KDELR3	2
O43734	TRAF3IP2	2
O43736	ITM2A	2
O43739	CYTH3	2
O43741	PRKAB2	2
O43745	CHP2	2
O43747	AP1G1	2
O43752	STX6	2
O43759	SYNGR1	2
O43760	SYNGR2	2
O43763	TLX2	2
O43765	SGTA	2
O43768	ENSA	2
O43772	SLC25A20	2
O43781	DYRK3	2
O43790	KRT86	2
O43791	SPOP	2
O43805	SSNA1	2
O43808	SLC25A17	2
O43809	NUDT21	2
O43812	DUX1	2
O43813	LANCL1	2
O43815	STRN	2
O43819	SCO2	2
O43820	HYAL3	2
O43822	CFAP410	2
O43823	AKAP8	2
O43825	B3GALT2	2
O43826	SLC37A4	2
O43827	ANGPTL7	2
O43829	ZBTB14	2
O43837	IDH3B	2
O43852	CALU	2
O43854	EDIL3	2
O43865	AHCYL1	2
O43889	CREB3	2
O43896	KIF1C	2
O43897	TLL1	2
O43900	PRICKLE3	2
O43909	EXTL3	2
O43913	ORC5	2
O43914	TYROBP	2
O43915	VEGFD	2
O43916	CHST1	2
O43918	AIRE	2
O43920	NDUFS5	2
O43921	EFNA2	2
O43924	PDE6D	2
O43927	CXCL13	2
O43929	ORC4	2
O43930	PRKY	2
O43933	PEX1	2
O43934	MFSD11	2
O60216	RAD21	2
O60218	AKR1B10	2
O60220	TIMM8A	2
O60224	SSX4	1
O60225	SSX5	2
O60229	KALRN	2
O60231	DHX16	2
O60232	ZNRD2	2
O60234	GMFG	2
O60235	TMPRSS11D	2
O60237	PPP1R12B	2
O60238	BNIP3L	2
O60239	SH3BP5	2
O60240	PLIN1	2
O60241	ADGRB2	2
O60242	ADGRB3	2
O60243	HS6ST1	2
O60244	MED14	2
O60245	PCDH7	2
O60248	SOX15	2
O60256	PRPSAP2	2
O60258	FGF17	2
O60259	KLK8	2
O60260	PRKN	2
O60262	GNG7	2
O60264	SMARCA5	2
O60271	SPAG9	2
O60282	KIF5C	2
O60285	NUAK1	2
O60287	URB1	2
O60290	ZNF862	2
O60291	MGRN1	2
O60293	ZFC3H1	2
O60294	LCMT2	2
O60296	TRAK2	2
O60303	KATNIP	2
O60306	AQR	2
O60307	MAST3	2
O60308	CEP104	2
O60312	ATP10A	2
O60313	OPA1	2
O60315	ZEB2	2
O60318	MCM3AP	2
O60331	PIP5K1C	2
O60333	KIF1B	2
O60336	MAPKBP1	1
O60337	MARCHF6	2
O60341	KDM1A	2
O60343	TBC1D4	2
O60344	NA	2
O60346	PHLPP1	2
O60353	FZD6	2
O60356	NUPR1	2
O60359	CACNG3	2
O60381	HBP1	2
O60383	GDF9	2
O60404	OR10H3	2
O60412	OR7C2	2
O60422	ONECUT3	2
O60427	FADS1	2
O60437	PPL	2
O60443	GSDME	2
O60447	EVI5	2
O60449	LY75	1
O60477	BRINP1	1
O60478	GPR137B	2
O60479	DLX3	2
O60481	ZIC3	2
O60487	MPZL2	2
O60488	ACSL4	2
O60493	SNX3	2
O60496	DOK2	2
O60499	STX10	2
O60500	NPHS1	2
O60502	OGA	2
O60504	SORBS3	2
O60506	SYNCRIP	2
O60507	TPST1	2
O60508	CDC40	2
O60512	B4GALT3	2
O60513	B4GALT4	2
O60516	EIF4EBP3	2
O60518	RANBP6	2
O60519	CREBL2	2
O60543	CIDEA	2
O60547	GMDS	2
O60548	FOXD2	2
O60551	NMT2	2
O60563	CCNT1	2
O60565	GREM1	2
O60566	BUB1B	2
O60568	PLOD3	2
O60573	EIF4E2	2
O60575	SPINK4	2
O60583	CCNT2	1
O60602	TLR5	2
O60603	TLR2	2
O60610	DIAPH1	2
O60613	SELENOF	2
O60635	TSPAN1	2
O60636	TSPAN2	2
O60637	TSPAN3	2
O60645	EXOC3	2
O60656	UGT1A9	2
O60662	KLHL41	2
O60663	LMX1B	2
O60664	PLIN3	2
O60667	FCMR	1
O60671	RAD1	2
O60674	JAK2	2
O60675	MAFK	2
O60678	PRMT3	2
O60682	MSC	2
O60683	PEX10	2
O60684	KPNA6	2
O60687	SRPX2	2
O60688	YPEL1	2
O60701	UGDH	2
O60711	LPXN	2
O60716	CTNND1	2
O60721	SLC24A1	1
O60725	ICMT	2
O60729	CDC14B	2
O60732	MAGEC1	1
O60733	PLA2G6	2
O60739	EIF1B	2
O60749	SNX2	2
O60759	CYTIP	2
O60760	HPGDS	2
O60762	DPM1	2
O60763	USO1	2
O60779	SLC19A2	2
O60784	TOM1	2
O60809	PRAMEF10	2
O60812	HNRNPCL1	2
O60825	PFKFB2	2
O60826	CCDC22	2
O60828	PQBP1	2
O60830	TIMM17B	2
O60831	PRAF2	2
O60832	DKC1	2
O60840	CACNA1F	2
O60841	EIF5B	2
O60844	ZG16	2
O60858	TRIM13	2
O60861	GAS7	2
O60869	EDF1	2
O60880	SH2D1A	2
O60883	GPR37L1	2
O60884	DNAJA2	2
O60885	BRD4	2
O60888	CUTA	2
O60895	RAMP2	2
O60896	RAMP3	2
O60902	SHOX2	2
O60906	SMPD2	2
O60907	TBL1X	2
O60909	B4GALT2	2
O60911	CTSV	2
O60921	HUS1	2
O60925	PFDN1	2
O60927	PPP1R11	2
O60934	NBN	2
O60936	NOL3	2
O60938	KERA	2
O60939	SCN2B	2
O60941	DTNB	2
O60942	RNGTT	2
O75022	LOC107987462	2
O75023	LILRB5	2
O75030	MITF	2
O75031	HSF2BP	1
O75037	KIF21B	2
O75044	SRGAP2	2
O75051	PLXNA2	2
O75052	NOS1AP	1
O75061	DNAJC6	2
O75063	FAM20B	2
O75069	TMCC2	2
O75074	LRP3	2
O75077	ADAM23	2
O75078	ADAM11	2
O75081	CBFA2T3	2
O75083	WDR1	2
O75084	FZD7	2
O75093	SLIT1	2
O75094	SLIT3	2
O75095	MEGF6	2
O75096	LRP4	2
O75106	AOC2	2
O75112	LDB3	2
O75116	ROCK2	2
O75127	PTCD1	2
O75128	COBL	2
O75129	ASTN2	2
O75131	CPNE3	2
O75132	ZBED4	2
O75140	DEPDC5	2
O751400	NA	2
O75143	ATG13	2
O75144	ICOSLG	2
O75145	PPFIA3	2
O75146	HIP1R	2
O75147	OBSL1	2
O75150	RNF40	2
O75152	ZC3H11A	2
O75154	RAB11FIP3	2
O75155	CAND2	2
O75159	SOCS5	2
O75161	NPHP4	2
O75164	KDM4A	2
O75167	PHACTR2	2
O75170	PPP6R2	2
O75173	ADAMTS4	2
O75175	CNOT3	2
O75177	SS18L1	2
O75182	SIN3B	2
O75185	ATP2C2	1
O75190	DNAJB6	2
O75192	PEX11A	2
O75197	LRP5	2
O75208	COQ9	2
O75251	NDUFS7	2
O75293	GADD45B	2
O75298	RTN2	2
O75306	NDUFS2	2
O75311	GLRA3	2
O75317	USP12	2
O75319	DUSP11	2
O75323	NIPSNAP2	2
O75324	SNN	2
O75325	LRRN2	2
O75326	SEMA7A	2
O75330	HMMR	2
O75335	PPFIA4	2
O75340	PDCD6	2
O75342	ALOX12B	2
O75344	FKBP6	2
O75346	ZNF253	2
O75348	ATP6V1G1	2
O75351	VPS4B	2
O75352	MPDU1	2
O75355	ENTPD3	2
O75360	PROP1	2
O75363	BCAS1	2
O75365	PTP4A3	2
O75366	AVIL	2
O75367	MACROH2A1	2
O75368	SH3BGRL	1
O75369	FLNB	2
O75376	NCOR1	2
O75379	VAMP4	2
O75380	NDUFS6	2
O75381	PEX14	2
O75382	TRIM3	2
O75385	ULK1	2
O75386	TULP3	2
O75387	SLC43A1	2
O75396	SEC22B	2
O75398	DEAF1	2
O75400	PRPF40A	2
O75409	H2AP	2
O75410	TACC1	2
O75417	POLQ	2
O75419	CDC45	2
O75420	GIGYF1	2
O75425	MOSPD3	2
O75426	FBXO24	2
O75427	LRCH4	2
O75431	MTX2	2
O75436	VPS26A	2
O75437	ZNF254	2
O75439	PMPCB	2
O75444	MAF	2
O75445	USH2A	2
O75446	SAP30	2
O75448	MED24	1
O75449	KATNA1	2
O75459	PAGE1	2
O75460	ERN1	2
O75461	E2F6	2
O75462	CRLF1	2
O75469	NR1I2	1
O75475	PSIP1	2
O75477	ERLIN1	2
O75478	TADA2A	2
O75487	GPC4	2
O75489	NDUFS3	2
O75494	SRSF10	2
O75496	GMNN	2
O75503	CLN5	2
O75506	HSBP1	2
O75508	CLDN11	1
O75509	TNFRSF21	2
O75521	ECI2	2
O75525	KHDRBS3	2
O75528	TADA3	2
O75529	TAF5L	2
O75530	EED	2
O75531	BANF1	2
O75533	SF3B1	2
O75534	CSDE1	2
O75541	ZNF821	2
O75553	DAB1	2
O75554	WBP4	2
O75558	STX11	2
O75563	SKAP2	2
O75564	JRK	2
O75569	PRKRA	2
O75575	CRCP	2
O75581	LRP6	2
O75582	RPS6KA5	2
O75586	MED6	2
O75592	MYCBP2	2
O75593	FOXH1	2
O75594	PGLYRP1	2
O75596	CLEC3A	2
O75600	GCAT	2
O75603	GCM2	2
O75604	USP2	2
O75607	NPM3	2
O75608	LYPLA1	2
O75610	LEFTY1	2
O75616	ERAL1	2
O75618	DEDD	2
O75626	PRDM1	2
O75631	UPK3A	2
O75636	FCN3	2
O75638	CTAG2	2
O75643	SNRNP200	2
O75663	TIPRL	2
O75665	OFD1	2
O75674	TOM1L1	2
O75676	RPS6KA4	2
O75678	RFPL2	2
O75679	RFPL3	2
O75688	PPM1B	2
O75689	ADAP1	2
O75691	UTP20	1
O75694	NUP155	2
O75695	RP2	2
O75711	SCRG1	2
O75716	STK16	2
O75717	WDHD1	2
O75746	SLC25A12	1
O75751	SLC22A3	2
O75752	B3GALNT1	2
O75771	RAD51D	2
O75781	PALM	2
O75783	RHBDL1	2
O75787	ATP6AP2	2
O75791	GRAP2	2
O75792	RNASEH2A	2
O75800	ZMYND10	2
O75807	PPP1R15A	2
O75808	CAPN15	2
O75815	BCAR3	2
O75817	POP7	2
O75818	RPP40	2
O75821	EIF3G	2
O75822	EIF3J	2
O75828	CBR3	2
O75829	CNMD	2
O75830	SERPINI2	2
O75832	PSMD10	2
O75841	UPK1B	1
O75843	AP1G2	2
O75864	PPP1R37	2
O75865	TRAPPC6A	2
O75874	IDH1	2
O75880	SCO1	2
O75881	CYP7B1	2
O75884	RBBP9	2
O75886	STAM2	2
O75888	TNFSF13	2
O75891	ALDH1L1	2
O75896	TUSC2	2
O75899	GABBR2	2
O75901	RASSF9	2
O75909	CCNK	2
O75914	PAK3	2
O75915	ARL6IP5	2
O75916	RGS9	2
O75920	SERF1B	2
O75923	DYSF	1
O75925	PIAS1	2
O75928	PIAS2	2
O75934	BCAS2	2
O75935	DCTN3	2
O75936	BBOX1	2
O75940	SMNDC1	2
O75943	RAD17	2
O75952	CABYR	2
O75953	DNAJB5	1
O75955	FLOT1	2
O75956	CDK2AP2	2
O75962	TRIO	2
O75969	AKAP3	1
O75970	MPDZ	2
O75971	SNAPC5	2
O75973	C1QL1	2
O75976	CPD	2
O76003	GLRX3	2
O76011	KRT34	1
O76013	KRT36	2
O76014	KRT37	2
O76015	KRT38	2
O76024	WFS1	2
O76027	ANXA9	2
O76036	NCR1	2
O76038	SCGN	2
O76039	CDKL5	2
O76041	NEBL	2
O76061	STC2	2
O76062	TM7SF2	2
O76064	RNF8	2
O76070	SNCG	2
O76071	CIAO1	2
O76074	PDE5A	1
O76075	DFFB	2
O76076	CCN5	2
O76080	ZFAND5	2
O76081	RGS20	2
O76082	SLC22A5	2
O76083	PDE9A	2
O76090	BEST1	2
O76094	SRP72	2
O76095	JTB	2
O76096	CST7	2
O76099	OR7C1	2
O77932	DXO	2
O94761	RECQL4	2
O94762	RECQL5	2
O94763	URI1	2
O94766	B3GAT3	2
O94768	STK17B	2
O94772	LY6H	1
O94776	MTA2	2
O94777	DPM2	1
O94779	CNTN5	2
O94782	USP1	2
O94805	ACTL6B	2
O94806	PRKD3	2
O94808	GFPT2	2
O94810	RGS11	2
O94811	TPPP	1
O94817	ATG12	2
O94818	NOL4	2
O94822	LTN1	2
O94823	ATP10B	2
O94826	TOMM70	2
O94827	PLEKHG5	2
O94829	IPO13	2
O94830	DDHD2	2
O94832	MYO1D	2
O94842	TOX4	2
O94844	RHOBTB1	2
O94850	DDN	2
O94855	SEC24D	2
O94856	NFASC	2
O94864	SUPT7L	2
O94868	FCHSD2	2
O94874	UFL1	2
O94875	SORBS2	2
O948750	NA	2
O94880	PHF14	2
O94885	SASH1	2
O94886	TMEM63A	2
O94887	FARP2	2
O94888	UBXN7	2
O94889	KLHL18	2
O94892	ZNF432	2
O94898	LRIG2	2
O94901	SUN1	2
O94905	ERLIN2	2
O94906	PRPF6	2
O94907	DKK1	2
O94913	PCF11	2
O94915	FRYL	2
O94916	NFAT5	2
O94919	ENDOD1	2
O94921	CDK14	2
O94927	HAUS5	2
O94929	ABLIM3	2
O94941	UBOX5	2
O94953	KDM4B	2
O94955	RHOBTB3	2
O94964	SOGA1	1
O94966	USP19	2
O94967	WDR47	2
O94972	TRIM37	2
O94973	AP2A2	2
O94979	SEC31A	2
O94983	CAMTA2	2
O94985	CLSTN1	2
O94986	CEP152	2
O94988	FAM13A	2
O94989	ARHGEF15	2
O94992	HEXIM1	2
O95007	OR6B1	2
O95045	UPP2	2
O95049	TJP3	2
O95050	INMT	2
O95057	DIRAS1	2
O95059	RPP14	2
O95067	CCNB2	2
O95070	YIF1A	2
O95071	UBR5	2
O95072	REC8	2
O95073	FSBP	2
O95076	ALX3	2
O95081	AGFG2	2
O95084	PRSS23	2
O95125	ZNF202	2
O95136	S1PR2	2
O95139	NDUFB6	2
O95140	MFN2	2
O95147	DUSP14	2
O95149	SNUPN	2
O95150	TNFSF15	2
O95154	AKR7A3	2
O95155	UBE4B	2
O95156	NXPH2	2
O95157	NXPH3	2
O95159	ZFPL1	2
O95163	ELP1	2
O95164	UBL3	2
O95166	GABARAP	2
O95167	NDUFA3	2
O95169	NDUFB8	2
O95171	SCEL	2
O95180	CACNA1H	2
O95182	NDUFA7	2
O95183	VAMP5	2
O95185	UNC5C	2
O95190	OAZ2	2
O95196	CSPG5	2
O95197	RTN3	2
O95198	KLHL2	2
O95199	RCBTB2	2
O95201	ZNF205	2
O95202	LETM1	2
O95210	STBD1	2
O95214	LEPROTL1	2
O95218	ZRANB2	2
O95219	SNX4	2
O95221	OR5F1	2
O95229	ZWINT	2
O95231	VENTX	2
O95232	LUC7L3	1
O95235	KIF20A	2
O95236	APOL3	2
O95237	LRAT	2
O95238	SPDEF	2
O95239	KIF4A	1
O95243	MBD4	2
O95248	SBF1	2
O95249	GOSR1	2
O95251	KAT7	2
O95256	IL18RAP	2
O95257	GADD45G	2
O95259	KCNH1	2
O95260	ATE1	2
O95271	TNKS	2
O95273	CCNDBP1	2
O95274	LYPD3	2
O95278	EPM2A	2
O95292	VAPB	2
O95295	SNAPIN	2
O95297	MPZL1	2
O95299	NDUFA10	2
O95302	FKBP9	2
O95319	CELF2	2
O95336	PGLS	1
O95340	PAPSS2	2
O95342	ABCB11	2
O95347	SMC2	2
O95352	ATG7	2
O95361	TRIM16	2
O95363	FARS2	2
O95365	ZBTB7A	1
O95372	LYPLA2	2
O95376	ARIH2	2
O95379	TNFAIP8	2
O95382	MAP3K6	2
O95388	CCN4	2
O95389	CCN6	2
O95390	GDF11	1
O95391	SLU7	2
O95393	BMP10	1
O95395	GCNT3	2
O95396	MOCS3	2
O95398	RAPGEF3	2
O95400	CD2BP2	2
O95402	MED26	2
O95405	ZFYVE9	2
O95406	CNIH1	1
O95407	TNFRSF6B	2
O95411	MYO18A	1
O95415	BRI3	2
O95416	SOX14	2
O95424	DEXI	2
O95425	SVIL	2
O95428	PAPLN	2
O95429	BAG4	2
O95433	AHSA1	2
O95436	SLC34A2	2
O95445	APOM	2
O95447	LCA5L	2
O95452	GJB6	1
O95453	PARN	2
O95455	TGDS	2
O95456	PSMG1	2
O95460	MATN4	2
O95461	LARGE1	2
O95466	FMNL1	2
O95470	SGPL1	2
O95471	CLDN7	2
O95476	CTDNEP1	2
O95477	ABCA1	2
O95478	NSA2	2
O95484	CLDN9	2
O95486	SEC24A	2
O95487	SEC24B	2
O95498	VNN2	2
O95500	CLDN14	2
O95503	CBX6	2
O95544	NADK	2
O95551	TDP2	2
O95561	C1orf105	2
O95562	SFT2D2	2
O95563	MPC2	2
O95567	C22orf31	2
O95571	ETHE1	2
O95600	KLF8	2
O95602	POLR1A	2
O95613	PCNT	2
O95619	YEATS4	2
O95620	DUS4L	2
O95630	STAMBP	2
O95631	NTN1	2
O95633	FSTL3	1
O95639	CPSF4	2
O95644	NFATC1	2
O95661	DIRAS3	2
O95670	ATP6V1G2	2
O95671	ASMTL	2
O95674	CDS2	2
O95677	EYA4	2
O95678	KRT75	2
O95684	CEP43	2
O95685	PPP1R3D	2
O95696	BRD1	2
O95704	APBB3	2
O95707	POP4	2
O95711	LY86	2
O95714	HERC2	2
O95715	CXCL14	2
O95716	RAB3D	2
O95718	ESRRB	2
O95721	SNAP29	2
O95741	CPNE6	2
O95747	OXSR1	2
O95749	GGPS1	2
O95751	LDOC1	2
O95754	SEMA4F	2
O95755	RAB36	2
O95758	PTBP3	2
O95759	TBC1D8	2
O95760	IL33	2
O95772	STARD3NL	2
O95777	LSM8	2
O95785	WIZ	2
O95786	RIGI	2
O95793	STAU1	2
O95801	TTC4	2
O95807	TMEM50A	2
O95810	CAVIN2	2
O95813	CER1	2
O95816	BAG2	2
O95817	BAG3	2
O95819	MAP4K4	2
O95822	MLYCD	2
O95831	AIFM1	2
O95832	CLDN1	2
O95833	CLIC3	2
O95834	EML2	1
O95835	LATS1	2
O95837	GNA14	2
O95848	NUDT14	2
O95858	TSPAN15	2
O95859	TSPAN12	2
O95861	BPNT1	2
O95863	SNAI1	2
O95864	FADS2	2
O95865	DDAH2	2
O95868	LY6G6D	2
O95870	ABHD16A	2
O95872	GPANK1	2
O95881	TXNDC12	2
O95886	DLGAP3	2
O95897	OLFM2	2
O95900	TRUB2	2
O95905	ECD	2
O95922	TTLL1	2
O95925	EPPIN	2
O95926	SYF2	2
O95931	CBX7	2
O95935	TBX18	2
O95944	NCR2	2
O95947	TBX6	2
O95954	FTCD	2
O95967	EFEMP2	2
O95968	SCGB1D1	2
O95969	SCGB1D2	2
O95971	CD160	2
O95972	BMP15	2
O95976	IGSF6	2
O95977	S1PR4	2
O95980	RECK	2
O95983	MBD3	2
O95985	TOP3B	2
O95988	TCL1B	2
O95989	NUDT3	2
O95990	FAM107A	2
O95994	AGR2	2
O95995	GAS8	2
O95996	APC2	2
O95997	PTTG1	2
O95999	BCL10	2
O96000	NDUFB10	2
O96004	HAND1	2
O96006	ZBED1	2
O96008	TOMM40	2
O96009	NAPSA	2
O96011	PEX11B	2
O96013	PAK4	2
O96014	WNT11	2
O96015	DNAL4	2
O96017	CHEK2	2
O96018	APBA3	2
O96019	ACTL6A	2
O96020	CCNE2	2
O96024	B3GALT4	2
O96028	NSD2	2
P00167	CYB5A	2
P00326	ADH1C	2
P00338	LDHA	2
P00352	ALDH1A1	2
P00387	CYB5R3	2
P00390	GSR	2
P00395	COX1	2
P00403	COX2	2
P00441	SOD1	2
P00450	CP	2
P00451	F8	2
P00480	OTC	2
P00488	F13A1	1
P00491	PNP	2
P00492	HPRT1	2
P00505	GOT2	2
P00519	ABL1	2
P00533	EGFR	2
P00540	MOS	2
P00558	PGK1	2
P00568	AK1	2
P00736	C1R	2
P00738	HP	2
P00740	F9	2
P00742	F10	2
P00747	PLG	2
P00748	F12	2
P00749	PLAU	2
P00751	CFB	2
P00813	ADA	2
P00846	ATP6	2
P00915	CA1	2
P00918	CA2	2
P00966	ASS1	2
P00973	OAS1	2
P01008	SERPINC1	2
P01009	SERPINA1	2
P01011	SERPINA3	1
P01019	AGT	2
P01023	A2M	2
P01024	C3	2
P01031	C5	2
P01033	TIMP1	2
P01036	CST4	1
P01037	CST1	2
P01040	CSTA	2
P01042	KNG1	2
P01100	FOS	2
P01106	MYC	2
P01111	NRAS	2
P01112	HRAS	2
P01116	KRAS	2
P01127	PDGFB	2
P01130	LDLR	2
P01133	EGF	2
P01135	TGFA	2
P01137	TGFB1	2
P01138	NGF	2
P01148	GNRH1	2
P01160	NPPA	2
P01178	OXT	2
P01185	AVP	2
P01189	POMC	2
P01210	PENK	2
P01213	PDYN	2
P01215	CGA	2
P01222	TSHB	2
P01225	FSHB	2
P01229	LHB	2
P01236	PRL	2
P01241	GH1	2
P01242	GH2	2
P01258	CALCA	1
P01270	PTH	2
P01282	VIP	2
P01298	PPY	2
P01308	INS	2
P01344	IGF2	2
P01350	GAST	2
P01374	LTA	2
P01375	TNF	2
P01562	IFNA13	2
P01563	IFNA2	2
P01566	IFNA10	2
P01568	IFNA21	2
P01569	IFNA5	2
P01570	IFNA14	2
P01574	IFNB1	2
P01579	IFNG	2
P01583	IL1A	2
P01584	IL1B	2
P01588	EPO	2
P01589	IL2RA	2
P01730	CD4	2
P01848	TRAC	2
P01857	IGHG1	2
P01871	IGHM	2
P01876	IGHA1	2
P01889	HLA-B	2
P01892	NA	2
P01903	HLA-DRA	2
P01909	HLA-DQA1	2
P01911	HLA-DRB1	2
P01920	HLA-DQB1	2
P02008	HBZ	2
P02042	HBD	2
P02100	HBE1	2
P02144	MB	2
P02452	COL1A1	2
P02458	COL2A1	2
P02461	COL3A1	2
P02462	COL4A1	2
P02489	LOC102724652	2
P02511	CRYAB	2
P02533	KRT14	2
P02538	KRT6A	2
P02545	LMNA	2
P02549	SPTA1	2
P02647	APOA1	2
P02649	APOE	2
P02652	APOA2	2
P02654	APOC1	2
P02656	APOC3	2
P02671	FGA	2
P02675	FGB	2
P02679	FGG	2
P02686	MBP	2
P02689	PMP2	2
P02724	GYPA	2
P02730	SLC4A1	2
P02741	CRP	2
P02743	APCS	2
P02745	C1QA	2
P02746	C1QB	2
P02747	C1QC	2
P02748	C9	2
P02749	APOH	2
P02750	LRG1	2
P02751	FN1	2
P02753	RBP4	2
P02760	AMBP	1
P02763	ORM1	2
P02765	AHSG	2
P02766	TTR	2
P02768	ALB	2
P02774	GC	2
P02775	PPBP	2
P02776	PF4	1
P02778	CXCL10	1
P02786	TFRC	2
P02787	TF	2
P02790	HPX	2
P02792	FTL	2
P02794	FTH1	2
P02795	MT2A	2
P02808	STATH	1
P02814	SMR3B	2
P03372	ESR1	2
P03886	ND1	2
P03897	ND3	2
P03950	ANG	2
P03951	F11	2
P03952	KLKB1	2
P03973	SLPI	2
P04003	C4BPA	2
P04004	VTN	2
P04035	HMGCR	2
P04040	CAT	2
P04049	RAF1	2
P04053	DNTT	1
P04062	GBA1	2
P04066	FUCA1	2
P04070	PROC	2
P04075	ALDOA	2
P04083	ANXA1	2
P04085	PDGFA	2
P04114	APOB	2
P04141	CSF2	2
P04150	NR3C1	2
P04155	TFF1	2
P04156	PRNP	2
P04179	SOD2	2
P04181	OAT	2
P04183	TK1	2
P04196	HRG	2
P04198	MYCN	2
P04201	MAS1	2
P04217	A1BG	2
P04233	CD74	2
P04234	CD3D	2
P04259	KRT6B	2
P04264	KRT1	2
P04271	S100B	2
P04275	VWF	2
P04278	SHBG	2
P04279	SEMG1	2
P04350	TUBB4A	2
P04406	GAPDH	2
P04424	ASL	2
P04439	HLA-A	2
P04440	HLA-DPB1	2
P04554	PRM2	2
P04626	ERBB2	2
P04628	WNT1	2
P04629	NTRK1	2
P04632	CAPNS1	2
P04637	TP53	2
P04731	MT1A	2
P04732	MT1E	2
P04792	HSPB1	2
P04798	CYP1A1	2
P04808	RLN1	2
P04839	CYBB	2
P04843	RPN1	2
P04844	RPN2	2
P04899	GNAI2	2
P04908	H2AC4	2
P04920	SLC4A2	2
P04921	GYPC	1
P05000	IFNW1	2
P05013	IFNA6	2
P05014	IFNA4	2
P05019	IGF1	2
P05023	ATP1A1	2
P05026	ATP1B1	2
P05060	CHGB	2
P05067	APP	2
P050670	NA	2
P05089	ARG1	2
P05090	APOD	2
P05091	ALDH2	2
P05106	ITGB3	2
P05107	ITGB2	2
P05108	CYP11A1	2
P05109	S100A8	2
P05111	INHA	2
P05113	IL5	2
P05114	HMGN1	2
P05120	SERPINB2	2
P05121	SERPINE1	2
P05129	PRKCG	2
P05141	SLC25A5	2
P05154	SERPINA5	2
P05155	SERPING1	2
P05156	CFI	2
P05160	F13B	2
P05161	ISG15	2
P05162	LGALS2	2
P05164	MPO	2
P05165	PCCA	2
P05166	PCCB	2
P05177	CYP1A2	2
P05181	CYP2E1	2
P05186	ALPL	2
P05187	ALPP	2
P05198	EIF2S1	2
P05204	HMGN2	2
P05230	FGF1	2
P05231	IL6	2
P05305	EDN1	2
P05362	ICAM1	2
P05386	RPLP1	1
P05387	RPLP2	2
P05388	RPLP0	2
P05408	SCG5	2
P05412	JUN	2
P05413	FABP3	2
P05423	POLR3D	2
P05452	CLEC3B	1
P05496	ATP5MC1	2
P05538	HLA-DQB2	2
P05543	SERPINA7	2
P05546	SERPIND1	2
P05549	TFAP2A	2
P05556	ITGB1	2
P05771	PRKCB	2
P05783	KRT18	2
P05787	KRT8	2
P05813	CRYBA1	1
P05814	CSN2	2
P05937	CALB1	2
P06028	GYPB	2
P06127	CD5	2
P06132	UROD	2
P06213	INSR	2
P06239	LCK	2
P06241	FYN	2
P06276	BCHE	2
P06280	GLA	2
P06307	CCK	2
P06340	HLA-DOA	2
P06396	GSN	2
P06400	RB1	2
P06401	PGR	2
P06454	PTMA	2
P06493	CDK1	2
P06576	ATP5F1B	2
P06681	C2	2
P06702	S100A9	2
P06703	S100A6	2
P06727	APOA4	2
P06729	CD2	2
P06730	EIF4E	2
P06731	CEACAM5	2
P06732	CKM	2
P06733	ENO1	2
P06737	PYGL	2
P06746	POLB	2
